sentence,predicted_emotion,confidence
I can't sleep because I'm so scared of my family.,fear,0.9921785593032837
This this conversation came out of nowhere!,surprise,0.9279187321662903
I'm completely shocked by this realization!,surprise,0.9771300554275513
My anxiety about this realization is overwhelming.,fear,0.9912295341491699
Tears won't stop falling because of my family.,sadness,0.9347836375236511
my job is making me livid!,anger,0.9903648495674133
my family is the love of my life!,joy,0.8539924621582031
this event is making me feel so lonely.,sadness,0.9801967144012451
I'm enraged by this book!,anger,0.986189067363739
My jaw dropped when I saw this failure!,surprise,0.7169665098190308
I'm thinking about my relationship.,fear,0.3527171313762665
I'm thinking about this moment.,neutral,0.4406317174434662
my finances makes my heart flutter!,fear,0.4581415355205536
How dare they this moment!,anger,0.9851682186126709
This my finances came out of nowhere!,surprise,0.9174664616584778
This is the best day ever because of this book!,joy,0.7592572569847107
My soul is filled with love because of this challenge.,joy,0.8173322677612305
I'm so happy about this conversation!,joy,0.9863990545272827
I can't stop smiling about this situation!,joy,0.9457380771636963
I'm over the moon about this memory!,surprise,0.4944314956665039
I cherish this event more than words can say.,joy,0.8846370577812195
I'm in the depths of despair because of my relationship.,fear,0.9188966155052185
I can't stop smiling about this achievement!,joy,0.9729048013687134
I'm grieving over this food.,sadness,0.9788603186607361
This this achievement is completely unacceptable!,anger,0.6707109212875366
I'm completely shocked by my finances!,surprise,0.978601336479187
I'm head over heels for this surprise!,surprise,0.8244768381118774
my relationship is my worst nightmare!,fear,0.8042507767677307
There's nothing special about this moment.,neutral,0.6586812734603882
I'm indifferent about this song.,disgust,0.7010663747787476
Tears won't stop falling because of this failure.,sadness,0.8434858918190002
I'm thinking about my relationship.,fear,0.3527171313762665
I'm feeling so down about my family...,sadness,0.9889342188835144
I'm so happy about this conversation!,joy,0.9863990545272827
This this book is neither good nor bad.,disgust,0.8402488231658936
My soul is filled with love because of this challenge.,joy,0.8173322677612305
I never expected this memory to happen!,surprise,0.9380422830581665
I'm overwhelmed with sorrow about this situation.,sadness,0.770540714263916
This is the best day ever because of this situation!,joy,0.8146213889122009
I'm astonished by this discovery!,surprise,0.9762831926345825
I'm overwhelmed with sorrow about my finances.,sadness,0.5645678043365479
I'm completely enamored with this song!,joy,0.9355695247650146
I adore my finances with all my heart!,joy,0.9722007513046265
I'm overwhelmed with sorrow about the future.,sadness,0.7932800650596619
I'm indifferent about my relationship.,disgust,0.5025015473365784
I never expected this surprise to happen!,surprise,0.9693655967712402
My affection for this moment grows every day.,joy,0.6226736307144165
I'm in the depths of despair because of this surprise.,fear,0.9218175411224365
This this decision is quite ordinary.,neutral,0.5496832728385925
What a wonderful this challenge we're experiencing!,joy,0.9234685301780701
What an unexpected this opportunity!,surprise,0.9113080501556396
this place is making me livid!,anger,0.9797858595848083
What a wonderful this failure we're experiencing!,joy,0.7141249179840088
How dare they my job!,anger,0.9891932606697083
I cherish this book more than words can say.,joy,0.825059711933136
I'm completely shocked by this decision!,surprise,0.9778172373771667
This this place came out of nowhere!,surprise,0.9298755526542664
I'm in the depths of despair because of this moment.,fear,0.9223645925521851
I'm over the moon about my friends!,surprise,0.4907930791378021
What an unexpected this failure!,surprise,0.9683179259300232
This this conversation brings me so much happiness!,joy,0.9872428178787231
My soul is filled with love because of this decision.,joy,0.5231196880340576
the future took me completely by surprise!,surprise,0.9594297409057617
This this gift is neither good nor bad.,disgust,0.809571385383606
My love for these changes knows no bounds.,joy,0.7046207189559937
I'm in the depths of despair because of this challenge.,fear,0.8539149761199951
There's nothing special about this challenge.,neutral,0.8807106018066406
This is the best day ever because of this moment!,joy,0.7828356027603149
This this song came out of nowhere!,surprise,0.9119359850883484
My blood is boiling because of this situation!,anger,0.9920752048492432
this challenge is making me livid!,anger,0.9845490455627441
I'm completely enamored with this discovery!,joy,0.9271987080574036
I'm terrified of this moment!,fear,0.991588294506073
My heart aches because of the news.,sadness,0.9590686559677124
The thought of this food fills me with dread.,fear,0.9890025854110718
I adore my friends with all my heart!,joy,0.9826898574829102
this opportunity is making me livid!,anger,0.984745442867279
This this memory brings me so much happiness!,joy,0.9863430261611938
my relationship makes me feel ecstatic!,joy,0.9888486862182617
I'm boiling with rage because of this memory.,anger,0.9918184280395508
My heart is full of joy because of the future.,joy,0.9890450239181519
Wow! I can't believe this situation happened!,surprise,0.9747670292854309
My affection for this opportunity grows every day.,joy,0.718239426612854
My blood is boiling because of my finances!,anger,0.9927318692207336
I'm so mad I can't even think straight about the future!,anger,0.8553385734558105
What a wonderful these changes we're experiencing!,joy,0.8573887944221497
This this event is quite ordinary.,surprise,0.643887460231781
There's nothing special about my friends.,neutral,0.7734394073486328
I'm completely enamored with this food!,joy,0.9538751840591431
I can't stop crying about my finances.,sadness,0.9565423130989075
Wow! I can't believe my relationship happened!,surprise,0.9773809909820557
my family happened as expected.,surprise,0.8225217461585999
What an unexpected the past!,surprise,0.9477201104164124
the past is the love of my life!,anger,0.3718547821044922
I'm grieving over the past.,sadness,0.9788249135017395
this gift is the love of my life!,joy,0.7914459109306335
I'm over the moon about this movie!,surprise,0.5768097639083862
this song doesn't affect me much.,neutral,0.5537134408950806
I'm over the moon about this conversation!,surprise,0.6781694889068604
My love for the future knows no bounds.,joy,0.6412719488143921
What a wonderful this achievement we're experiencing!,joy,0.9270383715629578
I'm shaking with fear because of this situation.,fear,0.9942650198936462
This this failure is quite ordinary.,disgust,0.43763405084609985
I'm flabbergasted by my job!,surprise,0.9108445644378662
I observed this song without much reaction.,disgust,0.8752188086509705
This the news has me feeling blue.,sadness,0.9554911255836487
This these changes makes me so angry I could scream!,anger,0.9880498051643372
What a wonderful this food we're experiencing!,joy,0.9451765418052673
I can't stop crying about this decision.,sadness,0.9219615459442139
I'm so mad I can't even think straight about this place!,anger,0.8175250291824341
Wow! I can't believe this challenge happened!,surprise,0.9777326583862305
Wow! I can't believe this place happened!,surprise,0.9774461388587952
I'm paralyzed with fear about this failure.,fear,0.9872310757637024
I'm astonished by my finances!,surprise,0.97633957862854
My love for this memory knows no bounds.,joy,0.6931765079498291
this realization has me seeing red!,surprise,0.8214276432991028
I cherish the weather more than words can say.,joy,0.8665465116500854
my health is the love of my life!,joy,0.8804454803466797
The thought of my finances fills me with dread.,fear,0.9917451739311218
Wow! I can't believe this moment happened!,surprise,0.977635383605957
There's nothing special about this conversation.,neutral,0.8214451670646667
I cherish these changes more than words can say.,joy,0.7798869013786316
the future is making me livid!,anger,0.9862896800041199
This my health scares me to death!,fear,0.9807444214820862
My anxiety about my job is overwhelming.,fear,0.9939826130867004
I'm enraged by this place!,anger,0.9853846430778503
I can't stop crying about this achievement.,sadness,0.5829797387123108
My anxiety about my job is overwhelming.,fear,0.9939826130867004
How dare they this challenge!,anger,0.9862285852432251
What a wonderful this realization we're experiencing!,joy,0.8819013833999634
