text,emotion,confidence_score
I'm overwhelmed with sorrow about my friends.,sadness,0.5998192429542542
I'm grieving over this challenge.,sadness,0.9811065196990967
I'm feeling so down about my friends...,sadness,0.9883274435997009
My soul is filled with love because of the news.,sadness,0.9454946517944336
I'm overwhelmed with sorrow about my relationship.,sadness,0.5820407271385193
This this achievement has me feeling blue.,sadness,0.8826996088027954
I'm overwhelmed with sorrow about the future.,sadness,0.7932800650596619
My soul is filled with love because of my relationship.,sadness,0.5366902947425842
I'm feeling so down about my friends...,sadness,0.9883274435997009
My heart aches because of this movie.,sadness,0.9650483131408691
Tears won't stop falling because of this realization.,sadness,0.8364449143409729
Tears won't stop falling because of this food.,sadness,0.5032622218132019
my family doesn't affect me much.,sadness,0.8322721719741821
My heart aches because of this book.,sadness,0.9601933360099792
my friends is making me feel so lonely.,sadness,0.9892387390136719
I can't stop crying about this food.,sadness,0.795408308506012
I'm feeling so down about this situation...,sadness,0.9772914052009583
I'm feeling so down about this situation...,sadness,0.9772914052009583
the news is making me feel so lonely.,sadness,0.9875825047492981
I'm grieving over my family.,sadness,0.9821715950965881
the past is making me feel so lonely.,sadness,0.9809163212776184
This this place has left me heartbroken.,sadness,0.9844313263893127
I'm grieving over this book.,sadness,0.9856951832771301
Tears won't stop falling because of my health.,sadness,0.8893855214118958
I'm overwhelmed with sorrow about this conversation.,sadness,0.587959349155426
My heart aches because of this event.,sadness,0.94234299659729
I'm grieving over this achievement.,sadness,0.9839297533035278
This this achievement has me feeling blue.,sadness,0.8826996088027954
My love for this situation knows no bounds.,sadness,0.6508436799049377
This this conversation has left me heartbroken.,sadness,0.9866989850997925
I'm grieving over this song.,sadness,0.9820867776870728
My heart aches because of this failure.,sadness,0.9511446356773376
I'm feeling so down about my health...,sadness,0.9821175932884216
I'm overwhelmed with sorrow about this discovery.,sadness,0.42338061332702637
I'm feeling so down about the future...,sadness,0.9806287288665771
This this gift has me feeling blue.,sadness,0.8721636533737183
I'm feeling so down about my friends...,sadness,0.9883274435997009
my health has me seeing red!,sadness,0.42814546823501587
Tears won't stop falling because of this song.,sadness,0.7705591320991516
I'm feeling so down about this memory...,sadness,0.9589424729347229
this achievement is making me feel so lonely.,sadness,0.9824981093406677
I'm overwhelmed with sorrow about my relationship.,sadness,0.5820407271385193
This this place has left me heartbroken.,sadness,0.9844313263893127
Tears won't stop falling because of this decision.,sadness,0.7690877318382263
My heart aches because of this discovery.,sadness,0.9310572743415833
My heart aches because of this situation.,sadness,0.9361024498939514
This this book has me feeling blue.,sadness,0.8751832842826843
This my finances has left me heartbroken.,sadness,0.9885750412940979
This the future has me feeling blue.,sadness,0.9384061694145203
My soul is filled with love because of the news.,sadness,0.9454946517944336
I'm overwhelmed with sorrow about these changes.,sadness,0.633518397808075
this achievement is making me feel so lonely.,sadness,0.9824981093406677
This this book has left me heartbroken.,sadness,0.9878038167953491
This the future has left me heartbroken.,sadness,0.9859532117843628
This this moment has left me heartbroken.,sadness,0.987080991268158
this situation is making me feel so lonely.,sadness,0.9799450635910034
I'm feeling so down about this conversation...,sadness,0.9669351577758789
I feel such deep love for the past.,sadness,0.4256308078765869
My heart aches because of my friends.,sadness,0.9769371747970581
I feel such deep love for the past.,sadness,0.4256308078765869
my relationship doesn't affect me much.,sadness,0.7760262489318848
Tears won't stop falling because of this challenge.,sadness,0.7364872097969055
I can't stop crying about this book.,sadness,0.9010492563247681
My love for this situation knows no bounds.,sadness,0.6508436799049377
my job is making me feel so lonely.,sadness,0.9904075264930725
this moment is making me feel so lonely.,sadness,0.9817299842834473
My soul is filled with love because of my finances.,sadness,0.7936373353004456
I'm overwhelmed with sorrow about this book.,sadness,0.7213475108146667
This this conversation has me feeling blue.,sadness,0.8973085284233093
this failure is making me feel so lonely.,sadness,0.9801902174949646
I'm feeling so down about this realization...,sadness,0.9705920815467834
this discovery is making me feel so lonely.,sadness,0.9777666330337524
This this food has left me heartbroken.,sadness,0.985348641872406
I'm overwhelmed with sorrow about this conversation.,sadness,0.587959349155426
This my family has me feeling blue.,sadness,0.6594230532646179
this discovery is making me feel so lonely.,sadness,0.9777666330337524
My heart aches because of this achievement.,sadness,0.9601455330848694
this book is making me feel so lonely.,sadness,0.9827734231948853
I'm grieving over this challenge.,sadness,0.9811065196990967
This the future has left me heartbroken.,sadness,0.9859532117843628
I'm grieving over this situation.,sadness,0.9820047616958618
I'm overwhelmed with sorrow about this realization.,sadness,0.6071572303771973
I can't stop crying about this gift.,sadness,0.7828429341316223
this moment is making me feel so lonely.,sadness,0.9817299842834473
I can't stop crying about the past.,sadness,0.8820345401763916
Tears won't stop falling because of this movie.,sadness,0.7738799452781677
this achievement is making me feel so lonely.,sadness,0.9824981093406677
Tears won't stop falling because of my relationship.,sadness,0.8728339672088623
This this realization has me feeling blue.,sadness,0.8553231954574585
I'm grieving over this book.,sadness,0.9856951832771301
My love for my finances knows no bounds.,sadness,0.516485869884491
Tears won't stop falling because of this song.,sadness,0.7705591320991516
This this conversation has left me heartbroken.,sadness,0.9866989850997925
I can't stop crying about this gift.,sadness,0.7828429341316223
I'm feeling so down about this memory...,sadness,0.9589424729347229
I'm overwhelmed with sorrow about this moment.,sadness,0.7789069414138794
I'm feeling so down about this event...,sadness,0.9820408821105957
Tears won't stop falling because of these changes.,sadness,0.7134963870048523
My soul is filled with love because of my job.,sadness,0.6694520711898804
I'm overwhelmed with sorrow about this realization.,sadness,0.6071572303771973
This the future has me feeling blue.,sadness,0.9384061694145203
This the news has me feeling blue.,sadness,0.9554911255836487
I'm grieving over my family.,sadness,0.9821715950965881
My heart aches because of my family.,sadness,0.9787889719009399
I'm overwhelmed with sorrow about this discovery.,sadness,0.42338061332702637
This this place has me feeling blue.,sadness,0.8289530873298645
My love for my relationship knows no bounds.,sadness,0.6272000670433044
I'm feeling so down about my family...,sadness,0.9889342188835144
I'm overwhelmed with sorrow about this food.,sadness,0.6843550801277161
these changes is making me feel so lonely.,sadness,0.9750644564628601
This this event has left me heartbroken.,sadness,0.9873408675193787
This this conversation has me feeling blue.,sadness,0.8973085284233093
I'm overwhelmed with sorrow about this book.,sadness,0.7213475108146667
I'm grieving over these changes.,sadness,0.9781067967414856
I'm grieving over this challenge.,sadness,0.9811065196990967
I can't stop crying about this discovery.,sadness,0.8438144326210022
This this moment has left me heartbroken.,sadness,0.987080991268158
I can't stop crying about the news.,sadness,0.9569488763809204
My heart aches because of the news.,sadness,0.9590686559677124
I'm grieving over this memory.,sadness,0.9777249097824097
I can't stop crying about these changes.,sadness,0.8574994802474976
This my job has left me heartbroken.,sadness,0.9882489442825317
Tears won't stop falling because of this challenge.,sadness,0.7364872097969055
I'm feeling so down about this achievement...,sadness,0.9838410019874573
